catasto,OMI,OMIk,OMId,fascia,zona,cod_prev,stato_prev,microzona
F318,F31800R1,TO00002722,ZONA MONTANA,R,R1,0,,0
F319,F319000R,RI00000975,AGRICOLA,R,R,0,,1
F319,F31900B1,RI00000235,CAPOLUOGO,B,B1,21,N,1
F320,F32000B1,AL00003626,CENTRO URBANO,B,B1,20,N,0
F320,F32000D1,AL00001478,ZONA DI ESPANSIONE,D,D1,20,N,1
F320,F32000R1,AL00004259,ZONA AGRICOLA,R,R1,197,,1
F322,F32200B1,CB00000177,CENTRO URBANO,B,B1,21,N,1
F322,F32200R2,CB00001500,RESTANTE PARTE DEL TERRITORIO COMUNALE,R,R2,101,,0
F323,F32300B1,AT00000815,CENTRO ABITATO,B,B1,20,N,1
F323,F32300D1,AT00000816,FUORI CENTRO ABITATO,D,D1,1,N,1
F323,F32300R1,AT00002405,ZONA RURALE,R,R1,108,,0
F324,F32400B1,RC00001135,"CENTRO STORICO, VIA  PORTA  MARINA,  LARGO DUOMO, VIA MARCHESE DI FRANCIA, LARGO CASTELLO.",B,B1,20,N,1
F324,F32400B2,RC00003133,"ZONA  MARINA:  VIA REGINA ELENA, LOC. LE CAPANNE E LUPO.",B,B2,20,N,2
F324,F32400C1,RC00001123,"ZONA  CENTRO STORICO, VIA FONTANA, VIA LORETO, LOC. PORTELLA.",C,C1,20,N,1
F324,F32400C2,RC00003134,"ZONA MARINA: LOC. COSTA MANDORLARA, CAPANNELLE, LESA.",C,C2,20,N,2
F324,F32400D1,RC00001124,"ZONA MARINA: LOC. S.  ANDREA, ISCHIA DELLA CHIESA, LATO SUD S.S. 106.",D,D1,20,N,3
F324,F32400D2,RC00003136,"ZONA MARINA: LOC. MAIORANA  E CORDARO, LOC. CUTURI  E SANTA CROCE.",D,D2,20,N,4
F324,F32400D3,RC00003135,"ZONA  MARINA: S.S. 106, LATO  DX  DEL TORRENTE ASSI, LOC. CAREDA.",D,D3,20,N,4
F324,F32400D4,RC00004907,ZONA DI ESPANSIONE RESIDENZIALE IN FASCIA COSTIERA,D,D4,20,N,0
F324,F32400D5,RC00004908,ZONA TURISTICO RESIDENZIALE IN FASCIA COSTIERA E ZONA ARCHEOLOGICA,D,D5,20,N,0
F324,F32400E1,RC00001125,ZONA MARINA: TERRENO  AGRICOLO  A  SX  DEL TORRENTE ASSI.,E,E1,20,N,4
F324,F32400E2,RC00003137,PICCOLI  NUCLEI  URBANI  RURALI.,E,E2,20,N,5
F324,F32400E3,RC00003672,RIMANENTE TERRITORIO IN ZONA AGRICOLA.,E,E3,20,N,6
F324,F32400R1,RC00004909,AREE AGRICOLE E RURALI,R,R1,0,,0
F325,F32500B1,AT00000827,CENTRO ABITATO,B,B1,20,N,1
F325,F32500D1,AT00000828,FUORI CENTRO ABITATO,D,D1,20,N,1
F325,F32500R1,AT00002282,ZONA RURALE,R,R1,108,,0
F326,F32600B1,CN00002844,"CONCENTRICI DI VASCO, ROAPIANA, E ZONA PRODUTTIVA",B,B1,20,N,1
F326,F32600R1,CN00007792,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,101,,1
F326,F32600R2,CN00007793,AGRICOLA,R,R2,101,,2
F327,F32700B1,TO00000467,INTERO TERRITORIO COMUNALE,B,B1,21,N,1
F327,F32700R1,TO00003079,MONTAGNA,R,R1,0,,0
F328,F32800B1,BG00001071,CENTRO URBANO,B,B1,20,N,0
F328,F32800R1,BG00002308,RESTANTE PARTE DEL TERRITORIO COMUNALE,R,R1,0,,0
F329,F32900B1,CN00002865,CENTRO URBANO,B,B1,20,N,1
F329,F32900R1,CN00007632,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,197,,1
F330,F33000B1,CN00002885,CENTRO URBANO,B,B1,20,N,1
F330,F33000R1,CN00007831,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,102,,1
F332,F33200B1,TV00000325,CENTRALE,B,B1,20,O,1
F332,F33200C1,TV00000326,SEMICENTRALE,C,C1,20,O,1
F332,F33200D1,TV00000327,PERIFERICA,D,D1,20,O,1
F332,F33200D2,TV00002572,ZONA INDUSTRIALE,D,D2,8,O,0
F332,F33200R1,TV00002567,"ZONA AGRICOLA, CASE SPARSE",R,R1,101,,0
F333,F33300B1,CA00001667,CENTRO ABITATO,B,B1,20,N,1
F333,F33300D1,CA00001668,PERIFERIA ABITATO,D,D1,20,N,1
F333,F33300E1,CA00001669,EXTRAURBANA (AGRICOLA),E,E1,20,N,1
F333,F33300E2,CA00003846,ZONA ARTIGIANALE-COMMERCIALE (S.S. 131 - SU FRAIGU),E,E2,8,N,0
F333,F33300R1,CA00003848,AGRICOLA,R,R1,0,,0
F335,F33500B1,TO00001091,"CENTRO STORICO V.LE DEL CASTELLO, VIA C.COLOMBO, VIA V.ALFIERI",B,B1,21,N,1
F335,F33500C1,TO00000469,CORSO SAVONA STR.VICINALE VECCHIA DI MORIONDO,C,C1,20,N,5
F335,F33500D1,TO00001321,"TORRENTE SANGONE C.SO PARINI, C.SO ROMA, VIA PASTRENGO",D,D1,20,N,7
F335,F33500D2,TO00001323,"INDUSTRIALE, STRADA CARPICE, STRADA CARIGNANO",D,D2,8,N,8
F335,F33500D3,TO00001324,"INDUSTRIALE  - VADO` CORSO SAVONA(SS 23), VIA FORTUNATO POSTIGLIONE",D,D3,8,N,9
F335,F33500E2,TO00002114,"COLLINA TORINESE S.COM.S.BRIGIDA CAVORETTO, REVIGLIASCO",E,E2,1,N,2
F335,F33500E3,TO00002511,"BORGATA MORIONDO VIA DUCA D AOSTA, STR.VICINALE DI MASINO",E,E3,20,N,3
F335,F33500E4,TO00002512,"CENTRO STORICO REVIGLIASCO VIA S.CROCE, VIA UMBERTOI",E,E4,21,N,4
F335,F33500R1,TO00002283,"AGRICOLO SUD, PIANURA DI TORINO S.P.TORINO CUNEO, S.COM.DI VILLASTELLONE",R,R1,0,,10
F336,F33600B1,AT00000839,CENTRO STORICO,B,B1,20,N,1
F336,F33600D1,AT00000840,FUORI CENTRO ABITATO,D,D1,20,N,2
F336,F33600D2,AT00000841,ZONA EXTRAURBANA RURALE,D,D2,20,N,3
F336,F33600E1,AT00002331,FRAZIONE STAZIONE,E,E1,20,N,0
F336,F33600R1,AT00002281,ZONA RURALE,R,R1,101,,0
F337,F33700B1,AL00003629,CENTRO URBANO,B,B1,20,N,1
F337,F33700D1,AL00001491,ZONA DI ESPANSIONE,D,D1,20,N,1
F337,F33700R1,AL00004260,ZONA AGRICOLA,R,R1,101,,1
F338,F33800B1,CN00002906,CENTRO URBANO,B,B1,20,N,1
F338,F33800R1,CN00007716,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,197,,1
F340,F34000B1,PR00000260,CAPOLUOGO,B,B1,20,N,1
F340,F34000E1,PR00000261,FRAZIONI,E,E1,20,O,2
F340,F34000R1,PR00000873,ZONA AGRICOLA FRAZIONI,R,R1,238,,2
F340,F34000R2,PR00001053,ZONA AGRICOLA FRAZIONI,R,R2,238,,0
F341,F34100B1,TN00000551,CENTRO ABITATO E PRESSON,B,B1,20,N,1
F341,F34100D1,TN00002087,PRODUTTIVA,D,D1,10,N,1
F341,F34100D2,TN00002899,ZONA PRODUTTIVA,D,D2,7,N,0
F341,F34100R1,TN00001995,ZONA RESIDUALE AGRICOLA,R,R1,108,,1
F342,F34200B1,VC00000924,CENTRALE,B,B1,21,N,1
F342,F34200D1,VC00000468,PERIFERICA,D,D1,20,N,2
F342,F34200E1,VC00000925,SUBURBANA,E,E1,20,N,3
F342,F34200R1,VC00001317,AGRICOLA,R,R1,0,,3
F343,F34300B1,AT00000851,CENTRO ABITATO,B,B1,20,N,1
F343,F34300D1,AT00000852,FUORI CENTRO ABITATO,D,D1,1,N,1
F343,F34300R1,AT00002406,ZONA RURALE,R,R1,101,,0
F346,F34600B1,RN00000619,CAPOLUOGO,B,B1,20,N,1
F346,F34600B2,RN00001013,BORGO E PAESE,B,B2,20,N,0
F346,F34600E1,RN00000620,FRAZIONI,E,E1,20,N,1
F346,F34600R1,RN00000659,LATO DI SALUDECIO E MONTEFIORE,R,R1,101,,1
F346,F34600R2,RN00000660,LATO DI MONTEGRIDOLFO E DI PESARO,R,R2,238,,1
F346,F34600R3,RN00000995,ZONA AGRICOLA,R,R3,0,,0
F347,F34700B1,PS00000771,CENTRALE,B,B1,20,N,0
F347,F34700D1,PS00000772,PERIFERICA,D,D1,20,N,1
F347,F34700D2,PS00001473,PERIFERICA,D,D2,20,N,0
F347,F34700E1,PS00001470,SAN FILIPPO SUL CESANO,E,E1,20,N,0
F347,F34700E2,PS00001725,PIANACCIO,E,E2,7,N,0
F347,F34700E3,PS00001726,SAN MICHELE AL FIUME,E,E3,20,N,0
F347,F34700R1,PS00001471,ZONA AGRICOLA COLLINARE MEDIAMENTE INSEDIATA CON BORGHI SPARSI,R,R1,0,,0
F348,F34800B1,PS00000773,CENTRALE,B,B1,20,N,0
F348,F34800C1,PS00000774,SEMICENTRALE-ATTORNO AL  CENTRO  STORICO,C,C1,20,N,1
F348,F34800D1,PS00000775,PERIFERICA,D,D1,20,N,0
F348,F34800E1,PS00000776,MAROTTA NORD,E,E1,20,N,0
F348,F34800E2,PS00001205,MAROTTA SUD,E,E2,20,N,0
F348,F34800R1,PS00001125,AGRICOLA - CON LA PRESENZA DI PICCOLI NUCLEI,R,R1,0,,0
F351,F35100B1,CN00002927,NUCLEO CENTRALE BREO PIANDELLAVALLE,B,B1,20,N,1
F351,F35100B2,CN00002929,CORONA INTERCLUDENTE LA ZONA B1,B,B2,20,N,1
F351,F35100B3,CN00005684,RIONE PIAZZA MAGGIORE,B,B3,20,N,3
F351,F35100C1,CN00002940,AREA DELLA MICROZONA 3 FRA BREO E PIAZZA MAGGIORE,C,C1,20,N,3
F351,F35100C2,CN00002941,ALTIPIANO E ZONE PERIMETRALI,C,C2,20,N,4
F351,F35100D1,CN00002955,CARASSONE,D,D1,20,N,2
F351,F35100E1,CN00002946,S.ANNA AVAGNINA - BORGO ARAGNO,E,E1,20,N,5
F351,F35100E2,CN00008041,ZONA INDUSTRIALE,E,E2,8,N,9
F351,F35100R1,CN00007794,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,102,,2
F351,F35100R2,CN00007795,AGRICOLA ALTIPIANO,R,R2,102,,4
F351,F35100R3,CN00007796,AGRICOLA SANT`ANNA,R,R3,102,,5
F351,F35100R4,CN00007797,AGRICOLA,R,R4,102,,6
F351,F35100R5,CN00007798,AGRICOLA,R,R5,102,,12
F351,F35100R6,CN00008037,AGRICOLA BREOLUNGI,R,R6,102,,7
F351,F35100R7,CN00008038,AGRICOLA SAN GIOVANNI GOVONI-CHRIST,R,R7,102,,8
F351,F35100R8,CN00008039,AGRICOLA,R,R8,102,,10
F351,F35100R9,CN00008040,AGRICOLA,R,R9,102,,11
F352,F35200B1,CE00000971,CENTRO STORICO - CORSO UMBERTO - VIA CAMPANILE - VIA VITT.EMANUELE II - VIA TAGLIALATELA - VIA DUCA DEGLI ABRUZZI,B,B1,20,N,1
F352,F35200B2,CE00001818,CENTRO - VIA VENEZIA - VIALE MARGHERITA - VIA GIARDINI - VIA  PADULE - DOMITIANA - VIA OLEANDRI,B,B2,20,N,1
F352,F35200B3,CE00001926,LOCALITA ARCO - PORTECALE,B,B3,20,N,2
F352,F35200B4,CE00001927,VIA  DOMITIANA  DA  FIUMARELLA A TAVERNA CAPITANO,B,B4,20,N,1
F352,F35200B5,CE00003537,CENTRO STORICO,B,B5,21,N,0
F352,F35200B6,CE00003538,CENTRO URBANO,B,B6,21,N,0
F352,F35200D1,CE00002770,ZONA LIDO VIA DOMITIANA - VIA CAVALIERI VITT. VENETO - VIA CAVOUR - FIUMARELLA - LUNGOMARE,D,D1,20,N,1
F352,F35200D2,CE00002771,LOCALITA` FIEVO - STARZA - CROCE DI MONTE,D,D2,20,N,2
F352,F35200D3,CE00003539,LITORALE DOMIZIO NORD,D,D3,21,N,0
F352,F35200D4,CE00003540,LITORALE DOMIZIO SUD,D,D4,20,N,0
F352,F35200E1,CE00000972,STERCOLILLI - PRISCONTE - PESCOPAGANO,E,E1,20,N,2
F352,F35200E2,CE00000973,LE VAGNOLE,E,E2,20,N,2
F352,F35200R1,CE00003082,ZONA PRIVA DI APPREZZAMENTO,R,R1,0,,2
F352,F35200R2,CE00003541,ZONA PRIVA DI APPREZZAMENTO IMMOBILIARE,R,R2,0,,0
F354,F35400B1,GE00001816,CENTRO DI MONEGLIA,B,B1,21,N,1
F354,F35400E1,GE00003236,LEMEGLIO,E,E1,21,N,1
F354,F35400E2,GE00003237,FRAZIONI : SATURNINO-TESSI-FACCIU-COMEGLIO-CASALE,E,E2,21,N,1
F354,F35400R1,GE00002019,REGIONE AGRARIA N.8 (COLLINE LITORANEE DI CHIAVARI),R,R1,0,,1
F354,F35400R2,GE00003238,REGIONE AGRARIA N.8 (COLLINE LITORANEE DI CHIAVARI),R,R2,0,,1
F355,F35500B1,CN00002973,CENTRO URBANO,B,B1,20,N,1
F355,F35500R1,CN00007777,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,197,,1
F356,F35600B1,GO00000156,CENTRO STORICO - VIA DUCA D`AOSTA - VIA CARDUCCI - VIALE VERDI - VIA GARIBALDI - VIALE SAN MARCO - VIA FRATELLI ROSSELLI,B,B1,20,N,1
F356,F35600B2,GO00000678,PIAZZA DELLA REPUBBLICA - CORSO DEL POPOLO - VIALE SAN MARCO - VIA FRATELLI ROSSELLI,B,B2,20,N,1
F356,F35600C1,GO00000157,LARGO ANCONETTA - VIA QUATTRO NOVEMBRE - VIA GALILEI - VIA AQUILEIA - VIA BOITO - VIA VALENTINIS - VIALE OSCAR COSULICH,C,C1,20,N,1
F356,F35600D1,GO00000158,VIA PRIMO MAGGIO - VIA SAN POLO - VIA TERENZIANA - VIA ISONZO - VIA AULO MANLIO - VIA ARIS - VIA PETRARCA,D,D1,20,N,1
F356,F35600D2,GO00000761,QUARTIERE DI PANZANO - VIA GRADO - VIA TIMAVO - VIA ROMANA - VIA COLOMBO - VIA TERZA ARMATA,D,D2,21,N,1
F356,F35600E1,GO00000159,MARINA JULIA,E,E1,20,N,1
F356,F35600R1,GO00000642,ZONA AGRICOLA - REGIONE AGRARIA 3 - CARSO,R,R1,0,,1
F356,F35600R2,GO00000798,ZONA AGRICOLA - REGIONE AGRARIA 3 - PIANURA,R,R2,0,,1
F357,F35700B1,MO00000747,CAPOLUOGO E LIGORZANO,B,B1,1,N,1
F357,F35700B2,MO00002875,CAPOLUOGO - CENTRO URBANO,B,B2,20,N,0
F357,F35700E1,MO00000750,AGRIC. CENTR- RICCO-SAN DALMAZIO-PAZZANO-MONFESTINO-SELVA-FAETO,E,E1,1,N,2
F357,F35700E3,MO00001493,AGRICOLA SUD OVEST - POMPEANO,E,E3,1,N,4
F357,F35700E5,MO00002330,AGRICOLA NORD - MONTAGNANA,E,E5,1,N,3
F357,F35700E6,MO00002331,AGRICOLA NORD - VARANA,E,E6,1,N,3
F357,F35700R1,MO00002329,ZONA AGRICOLA FG 11-18,R,R1,101,,5
F357,F35700R2,MO00002344,ZONA AGRICOLA FG 33,R,R2,101,,5
F357,F35700R3,MO00002345,ZONA AGRICOLA FG 49-58-65-73,R,R3,101,,5
F357,F35700R4,MO00002346,ZONA AGRICOLA FG 50-59-66,R,R4,101,,5
F357,F35700R5,MO00002876,ZONA AGRICOLA,R,R5,0,,0
F358,F35800B1,CN00002996,CENTRO URBANO,B,B1,20,N,1
F358,F35800R1,CN00007717,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,129,,1
F359,F35900B1,ME00000467,CENTRO URBANO - PELLEGRINO,B,B1,20,N,1
F359,F35900B2,ME00001355,MONFORTE CENTRO - PELLEGRINO,B,B2,20,N,2
F359,F35900D1,ME00000468,ZONA AGRICOLA,D,D1,20,N,3
F359,F35900E1,ME00002181,"MONFORTE MARINA, CONTRADA BRUGAZZA, CONTRADA BENEFIZIO, CONTRADA MARINO",E,E1,20,N,2
F359,F35900R1,ME00002182,"CONTRADA APOCO, CONTRADA BONERBA, PIANO LACINI, MONTE PERTICALI",R,R1,0,,3
F360,F36000B1,TV00000332,CENTRALE,B,B1,20,O,1
F360,F36000C1,TV00000333,SEMICENTRALE,C,C1,20,O,1
F360,F36000D1,TV00000334,PERIFERICA,D,D1,20,O,1
F360,F36000R1,TV00002447,"ZONA AGRICOLA, CASE SPARSE",R,R1,101,,0
F361,F36100B1,AT00000863,CENTRO ABITATO,B,B1,20,N,1
F361,F36100D1,AT00000864,FUORI CENTRO ABITATO,D,D1,1,N,1
F361,F36100R1,AT00002407,ZONA RURALE,R,R1,129,,0
F363,F36300B1,BO00000925,"CAPOLUOGO, PIAMAGGIO E CAMPEGGIO",B,B1,21,N,1
F363,F36300D1,BO00000930,AGRICOLA DI COLLINA,D,D1,21,S,1
F363,F36300R1,BO00003185,ZONA AGRICOLA OVEST E CASE SPARSE,R,R1,0,,0
F363,F36300R2,BO00003225,ZONA AGRICOLA EST CON CASE SPARSE,R,R2,0,,0
F364,F36400B1,VV00000360,"CORSO VITTORIO EMANUELE III, P.ZZA SAN ROCCO, VIA ROMA, CAVOUR",B,B1,21,N,1
F364,F36400B2,VV00001971,"CORSO VITTORIO EMANUELE III, P.ZZA SAN ROCCO, VIA ROMA, CAVOUR",B,B2,21,N,0
F364,F36400D1,VV00001538,"VIA DIAZ, LOC. OCCHIO, MADONNELLA, CASTELLO",D,D1,21,N,1
F364,F36400R1,VV00001539,ZONA AGRICOLA,R,R1,0,,1
F364,F36400R2,VV00001972,ZONA AGRICOLA,R,R2,0,,0
F365,F36500B1,AL00003632,CENTRO URBANO,B,B1,20,N,0
F365,F36500D1,AL00001504,ZONA DI ESPANSIONE,D,D1,20,N,1
F365,F36500R1,AL00004261,ZONA AGRICOLA,R,R1,197,,1
F367,F36700B1,AO00000208,CAPOLUOGO E FRAZIONI,B,B1,20,N,1
F367,F36700R1,AO00000875,RESIDUALE MONTANA,R,R1,191,,1
F368,F36800B1,ME00000472,CENTRI URBANI DI MONGIUFFI E MELIA,B,B1,21,N,1
F368,F36800D1,ME00000473,AGRICOLA,D,D1,20,N,2
F368,F36800R1,ME00002228,"C.DA DIETRO KALFA, C.DA FANACA, C.DA PANTANA, S. TEODORO, C.DA OLIVARELLA, C.DA CARDA`, C.DA LARDERIA",R,R1,149,,1
F369,F36900B1,BI00000394,CENTRO ABITATO,B,B1,21,N,1
F369,F36900D1,BI00000398,FRAZIONI,D,D1,21,N,1
F369,F36900R1,BI00001869,TERRITORIO EXTRAURBANO,R,R1,0,,100
F370,F37000B1,CS00000494,"CENTRO STORICO E AREE LIMITROFE ,VIA F.LLI BANDIERA, BUENOS AIRES, C/DA CATALDO, COLOMBRA",B,B1,21,N,1
F370,F37000D1,CS00000979,"PERIFERICA - C.DA CATALDO, COLOMBRA",D,D1,20,N,1
F370,F37000E1,CS00002747,"STAZIONE DI MONGRASSANO, SERANDELLO, CONCIO DI FRASSIA",E,E1,21,N,1
F370,F37000R1,CS00002659,AREE RURALI,R,R1,0,,1
F371,F37100B1,BZ00000694,CENTRO ABITATO DEL CAPOLUOGO MONGUELFO,B,B1,1,N,1
F371,F37100B2,BZ00000695,CENTRO ABITATO DELLA FRAZIONE DI TESIDO,B,B2,1,N,2
F371,F37100D1,BZ00000696,ZONA PRODUTTIVA E ARTIGIANALE DI MONGUELFO,D,D1,7,N,1
